city,parcel_id,split
nyc,3062360013,train
nyc,3078830061,train
nyc,3072910128,train
nyc,3030500035,train
nyc,3016680092,train
nyc,3002990039,train
nyc,3016080021,train
nyc,3081470013,train
nyc,3072600075,train
nyc,1015220027,train
nyc,3049020002,train
nyc,3050877501,train
nyc,3078770053,train
nyc,3010307508,train
nyc,3068480021,train
nyc,3058930070,train
nyc,3020460017,train
nyc,3070950052,train
nyc,1015340019,train
nyc,3062720056,train
nyc,3013200064,train
nyc,1017500062,train
nyc,3080620027,train
nyc,3016660037,train
nyc,3008727501,train
nyc,3023570011,train
nyc,3055680046,train
nyc,3026880064,train
nyc,3012630111,train
nyc,1017250053,train
nyc,3016520056,train
nyc,3070130041,train
nyc,3059080029,train
nyc,3057470014,train
nyc,3061980001,train
nyc,3048920016,train
nyc,3066780102,train
nyc,3062020030,train
nyc,3041830023,train
nyc,3017670028,train
nyc,1007710065,train
nyc,3023317502,train
nyc,3031990001,train
nyc,3040550038,train
nyc,3017737503,train
nyc,3070860007,train
nyc,3083910034,train
nyc,3016300147,train
nyc,3064650020,train
nyc,3009140064,train
nyc,3085030042,train
nyc,3061890056,train
nyc,3037760007,train
nyc,1007400048,train
nyc,3086647505,train
nyc,3037240006,train
nyc,3041920034,train
nyc,3073410036,train
nyc,3060300033,train
nyc,3018930028,train
nyc,1008480028,train
nyc,3016750051,train
nyc,3016050053,train
nyc,3048260024,train
nyc,1018830025,train
nyc,1018850049,train
nyc,3078490024,train
nyc,3066150045,train
nyc,3016540036,train
nyc,3043260012,train
nyc,3082500042,train
nyc,1017180149,train
nyc,1012450092,train
nyc,3033880136,train
nyc,3071120075,train
nyc,3016490042,train
nyc,1019050049,train
nyc,3082260040,train
nyc,3009650015,train
nyc,1022150389,train
nyc,3059540070,train
nyc,3071980047,train
nyc,3079620027,train
nyc,3037060026,train
nyc,1003910048,train
nyc,3015030043,train
nyc,3075920015,train
nyc,3056577502,train
nyc,3074220040,train
nyc,3013660028,train
nyc,3058790016,train
nyc,3022480006,train
nyc,3009640055,train
nyc,3058840061,train
nyc,3062540026,train
nyc,3056680026,train
nyc,1008670046,train
nyc,3016630068,train
nyc,1017510058,train
nyc,3082010020,train
nyc,3085560001,train
nyc,3048450001,train
nyc,3080800020,train
nyc,3039520011,train
nyc,3079020050,train
nyc,3061750052,train
nyc,3063610004,train
nyc,3082800022,train
nyc,1005930008,train
nyc,3016570025,train
nyc,3017810069,train
nyc,3065150031,train
nyc,3048370075,train
nyc,3076450031,train
nyc,3047170015,train
nyc,3013970076,train
nyc,3074020049,train
nyc,3003850019,train
nyc,3087260011,train
nyc,3057710058,train
nyc,3048810016,train
nyc,3038980018,train
nyc,3032300009,train
nyc,3046620018,train
nyc,3063197501,train
nyc,3017760033,train
nyc,3086070013,train
nyc,3063660017,train
nyc,3074330025,train
nyc,3060270031,train
nyc,3047370020,train
nyc,3083660131,train
nyc,3015060061,train
nyc,3059030054,train
nyc,3085450045,train
nyc,3010210021,train
nyc,3056320058,train
nyc,3077090061,train
nyc,3058580053,train
nyc,3085330034,train
nyc,3047470002,train
nyc,3034390051,train
nyc,3068610026,train
nyc,3042980072,train
nyc,3078040050,train
nyc,3038650035,train
nyc,1008760012,train
nyc,1005520068,train
nyc,1018510020,train
nyc,3066980039,train
nyc,1013500020,train
nyc,3020740045,train
nyc,3016100010,train
nyc,1011830042,train
nyc,3017100039,train
nyc,3020900009,train
nyc,3058960058,train
nyc,3067460044,train
nyc,1012500020,train
nyc,3068080069,train
nyc,3054890079,train
nyc,3053930063,train
nyc,1016750045,train
nyc,3015670019,train
nyc,3056090030,train
nyc,3062890047,train
nyc,3050477501,train
nyc,3079870027,train
nyc,3083660400,train
nyc,3019880016,train
nyc,3082400021,train
nyc,3074390073,train
nyc,1015570050,train
nyc,3016720067,train
nyc,3010430013,train
nyc,3073730077,train
nyc,3037580003,train
nyc,1012250055,train
nyc,1019880039,train
nyc,3031577502,train
nyc,1003890026,train
nyc,3085370067,train
nyc,1018730007,train
nyc,3034470026,train
nyc,3011620065,train
nyc,3079890001,train
nyc,3056330041,train
nyc,1015850014,train
nyc,1015060065,train
nyc,3071300076,train
nyc,3017080057,train
nyc,3011387501,train
nyc,3054810025,train
nyc,3040030012,train
nyc,3026227501,train
nyc,3070220172,train
nyc,3061650042,train
nyc,1020610115,train
nyc,3034200034,train
nyc,3073070003,train
nyc,3081270147,train
nyc,3084150014,train
nyc,3083930083,train
nyc,3054740074,train
nyc,1019287507,train
nyc,3012040003,train
nyc,3051010054,train
nyc,3055530071,train
nyc,3062230021,train
nyc,3004360012,train
nyc,1011200040,train
nyc,3047590051,train
nyc,3059930023,train
nyc,3079080195,train
nyc,3014360018,train
nyc,3062237501,train
nyc,3014360032,train
nyc,1020420108,train
nyc,3078340037,train
nyc,1011260042,train
nyc,3014360028,train
nyc,3039120057,train
nyc,3018180103,train
nyc,3054727504,train
nyc,1009180025,train
nyc,3053250059,train
nyc,3013770149,train
nyc,3015010034,train
nyc,3015000011,train
nyc,1012100015,train
nyc,3007937502,train
nyc,3046910033,train
nyc,3009820067,train
nyc,3058740047,train
nyc,1012480029,train
nyc,3007740033,train
nyc,3083070051,train
nyc,1001500010,train
nyc,3041240020,train
nyc,3078130146,train
nyc,3087280087,train
nyc,3080820004,train
nyc,3070060025,train
nyc,3011090047,train
nyc,1006330030,train
nyc,3084400135,train
nyc,3014070012,train
nyc,3069320010,train
nyc,3086020011,train
nyc,3025050014,train
nyc,3088300080,train
nyc,3010297505,train
nyc,3045280008,train
nyc,3077690049,train
nyc,3072960042,train
nyc,3079540069,train
nyc,3076960020,train
nyc,3066140031,train
nyc,1012450059,train
nyc,3038300046,train
nyc,3032750022,train
nyc,3070830063,train
nyc,3076710002,train
nyc,3058740024,train
nyc,3035560041,train
nyc,3062420058,train
nyc,3053647501,train
nyc,3079080130,train
nyc,3062020055,train
nyc,1021570019,train
nyc,3054530061,train
nyc,3027547502,train
nyc,3080480032,train
nyc,1010100061,train
nyc,3044520384,train
nyc,3068670015,train
nyc,3081800025,train
nyc,3004300024,train
nyc,3034280013,train
nyc,3015170017,train
nyc,3017050039,train
nyc,3082750024,train
nyc,3080220049,train
nyc,3080710026,train
nyc,3026540062,train
nyc,3013400034,train
nyc,3071940065,train
nyc,3054190042,train
nyc,3056390067,train
nyc,1006340057,train
nyc,3029130001,train
nyc,3012177501,train
nyc,3064027503,train
nyc,3041330017,train
nyc,3078540011,train
nyc,3037890034,train
nyc,3077370051,train
nyc,3080370024,train
nyc,3040810029,train
nyc,3060480058,train
nyc,3060420065,train
nyc,3011350029,train
nyc,1020480037,train
nyc,3027900031,train
nyc,3014580128,train
nyc,1020480047,train
nyc,3065990059,train
nyc,1022150361,train
nyc,1015450012,train
nyc,3025217501,train
nyc,3054100024,train
nyc,3032580049,train
nyc,3080490026,train
nyc,3043050025,train
nyc,1019180018,train
nyc,1019180008,train
nyc,3084580017,train
nyc,1015070001,train
nyc,3078620062,train
nyc,3038500024,train
nyc,3027717501,train
nyc,3017610010,train
nyc,3087280046,train
nyc,3080530003,train
nyc,3051660058,train
nyc,3056450018,train
nyc,3082800010,train
nyc,3069150083,train
nyc,3079130018,train
nyc,3007180019,train
nyc,3062950091,train
nyc,3078450059,train
nyc,3040120006,train
nyc,3055270067,train
nyc,3042490007,train
nyc,3048890035,train
nyc,3023837501,train
nyc,3059590033,train
nyc,3073310078,train
nyc,3038200044,train
nyc,3010590025,train
nyc,3003477501,train
nyc,3034240009,train
nyc,3012510063,train
nyc,3016700012,train
nyc,3043040074,train
nyc,3041500047,train
nyc,3071930045,train
nyc,1015130005,train
nyc,3053370076,train
nyc,3046460025,train
nyc,3011790096,train
nyc,3008990059,train
nyc,3055210047,train
nyc,3072000014,train
nyc,3068330013,train
nyc,1019220049,train
nyc,3066037503,train
nyc,3019577501,train
nyc,3059660012,train
nyc,3049900066,train
nyc,3036180020,train
nyc,3071030065,train
nyc,1012220149,train
nyc,3017930055,train
nyc,3003530020,train
nyc,3010537507,train
nyc,3077610041,train
nyc,3010660032,train
nyc,3006310033,train
nyc,1012520017,train
nyc,3071690043,train
nyc,3077170036,train
nyc,3009857501,train
nyc,3009830024,train
nyc,3088300079,train
nyc,3053940057,train
nyc,3053940056,train
nyc,3061660069,train
nyc,3061140058,train
nyc,3044580028,train
nyc,3017680023,train
nyc,3035390005,train
nyc,1018290033,train
nyc,3015057502,train
nyc,3003487502,train
nyc,3053940157,train
nyc,3076340043,train
nyc,1007467502,train
nyc,3049760058,train
nyc,3089460830,train
nyc,3070570101,train
nyc,3018180054,train
nyc,3007580060,train
nyc,3068400010,train
nyc,3078110015,train
nyc,3047640023,train
nyc,1011240021,train
nyc,3019610045,train
nyc,1012070029,train
nyc,3040710008,train
nyc,3088452220,train
nyc,3012370038,train
nyc,1012110148,train
nyc,3067290017,train
nyc,1004540060,train
nyc,3069160088,train
nyc,3036280014,train
nyc,3078790012,train
nyc,3052750040,train
nyc,3004470042,train
nyc,1004830038,train
nyc,1011950010,train
nyc,3053790060,train
nyc,3084400029,train
nyc,3062780016,train
nyc,1015640036,train
nyc,3014070051,train
nyc,1008740069,train
nyc,3015310063,train
nyc,1015200041,train
nyc,3007230062,train
nyc,1009240038,train
nyc,3086770018,train
nyc,3028360043,train
nyc,3017920010,train
nyc,3012770043,train
nyc,3077130151,train
nyc,3053440058,train
nyc,3078020053,train
nyc,3076940017,train
nyc,3070760009,train
nyc,3084580044,train
nyc,3018360062,train
nyc,3084630044,train
nyc,1003760019,train
nyc,3088830860,train
nyc,3039580040,train
nyc,3088830861,train
nyc,3022310014,train
nyc,3049440024,train
nyc,3006370077,train
nyc,1015090001,train
nyc,3017930026,train
nyc,3059520057,train
nyc,3018350013,train
nyc,3040600041,train
nyc,3078390025,train
nyc,3054340024,train
nyc,3054580067,train
nyc,1011860001,train
nyc,3031730033,train
nyc,3041480060,train
nyc,3039880024,train
nyc,3047060006,train
nyc,3066590079,train
nyc,3081830001,train
nyc,3055140030,train
nyc,3055270072,train
nyc,1014130124,train
nyc,3072950059,train
nyc,3008310020,train
nyc,1011220005,train
nyc,3057910069,train
nyc,3042950106,train
nyc,3070100017,train
nyc,3074420043,train
nyc,1008270060,train
nyc,3051680033,train
nyc,3082350289,train
nyc,3054930035,train
nyc,3024157502,train
nyc,3033820043,train
nyc,3017630053,train
nyc,3014650030,train
nyc,3078860042,train
nyc,3077350047,train
nyc,1008920075,train
nyc,1014960034,train
nyc,3008850031,train
nyc,3009420061,train
nyc,3054397505,train
nyc,3062030033,train
nyc,3003250041,train
nyc,3015630119,train
nyc,3061640050,train
nyc,3071820040,train
nyc,3003487503,train
nyc,1012160016,train
nyc,3012680056,train
nyc,3084780003,train
nyc,3014570024,train
nyc,3064300015,train
nyc,3078320026,train
nyc,3039830017,train
nyc,1019020064,train
nyc,1013770160,train
nyc,3015660032,train
nyc,1011430037,train
nyc,3068310024,train
nyc,1007420049,train
nyc,3042810050,train
nyc,3036710029,train
nyc,3052300051,train
nyc,3083240026,train
nyc,3010670045,train
nyc,3039280003,train
nyc,3043230018,train
nyc,3062000045,train
nyc,3083900026,train
nyc,3046350006,train
nyc,3017347515,train
nyc,3085980004,train
nyc,3009860029,train
nyc,3016060018,train
nyc,3054890034,train
nyc,3033680025,train
nyc,3003020058,train
nyc,3022050060,train
nyc,3080660011,train
nyc,3012440086,train
nyc,1008950066,train
nyc,3050910032,train
nyc,3046220011,train
nyc,1012470057,train
nyc,3048180049,train
nyc,3013440217,train
nyc,3077190054,train
nyc,3086250015,train
nyc,3063740011,train
nyc,3076490026,train
nyc,1014290005,train
nyc,3002600015,train
nyc,1012250052,train
nyc,3060000053,train
nyc,3073060010,train
nyc,1012440085,train
nyc,3081790026,train
nyc,3041750050,train
nyc,3054407501,train
nyc,3013430086,train
nyc,3012547501,train
nyc,3002360087,train
nyc,3019950034,train
nyc,3086390037,train
nyc,1012170014,train
nyc,3051700043,train
nyc,3013400071,train
nyc,3047730070,train
nyc,3002920004,train
nyc,3068657502,train
nyc,3063737501,train
nyc,3071740006,train
nyc,1004020049,train
nyc,1015600038,train
nyc,1017960020,train
nyc,3084560026,train
nyc,3010817505,train
nyc,3050460011,train
nyc,3025410047,train
nyc,3066680034,train
nyc,1005170009,train
nyc,3089070634,train
nyc,3076370063,train
nyc,3019780031,train
nyc,3042900045,train
nyc,3003930056,train
nyc,3059890059,train
nyc,1015120059,train
nyc,3007670058,train
nyc,3086687501,train
nyc,1007400050,train
nyc,3017780002,train
nyc,3009440044,train
nyc,3009850046,train
nyc,1005730075,train
nyc,3002620001,train
nyc,3073010022,train
nyc,1007590068,train
nyc,3040120126,train
nyc,3007570053,train
nyc,3064090020,train
nyc,3002920049,train
nyc,3073290076,train
nyc,3083660071,train
nyc,3048010017,train
nyc,3037580029,train
nyc,3029220025,train
nyc,3089250384,train
nyc,3066280031,train
nyc,3053770062,train
nyc,3036720028,train
nyc,3078820077,train
nyc,3055200063,train
nyc,1008710007,train
nyc,1006080060,train
nyc,3018390046,train
nyc,3013497502,train
nyc,3007290072,train
nyc,3082200026,train
nyc,3054287501,train
nyc,3056400003,train
nyc,3066880034,train
nyc,3057097502,train
nyc,1017857501,train
nyc,3051750057,train
nyc,3037670008,train
nyc,1003920009,train
nyc,3009390001,train
nyc,3026900031,train
nyc,3077770020,train
nyc,3027560015,train
nyc,1014670001,train
nyc,1018950025,train
nyc,3063130034,train
nyc,1013420023,train
nyc,3016670053,train
nyc,3074240038,train
nyc,3084560020,train
nyc,1001430021,train
nyc,3066040035,train
nyc,3011660097,train
nyc,1014500008,train
nyc,1014090033,train
nyc,3045180121,train
nyc,3007900048,train
nyc,3079040025,train
nyc,3088180030,train
nyc,3068760029,train
nyc,3046690063,train
nyc,3014960060,train
nyc,3082610015,train
nyc,1019087504,train
nyc,3080090047,train
nyc,3082440070,train
nyc,3018610053,train
nyc,3078210052,train
nyc,1014980010,train
nyc,1018880010,train
nyc,3042670010,train
nyc,1003480010,train
nyc,3067230113,train
nyc,3003197504,train
nyc,3002000005,train
nyc,3067150021,train
nyc,3054250044,train
nyc,3040530017,train
nyc,3034197501,train
nyc,3052170053,train
nyc,3023037501,train
nyc,1015470008,train
nyc,1013680024,train
nyc,3065320071,train
nyc,3083030009,train
nyc,1003760023,train
nyc,1021790001,train
nyc,3059310065,train
nyc,3088661242,train
nyc,3074410087,train
nyc,3039830128,train
nyc,1007690066,train
nyc,3065480065,train
nyc,3003990023,train
nyc,3080310056,train
nyc,3057400068,train
nyc,3088762656,train
nyc,3008767501,train
nyc,1001790017,train
nyc,3039200014,train
nyc,3070910137,train
nyc,1012450003,train
nyc,3060150067,train
nyc,3003870001,train
nyc,3080230033,train
nyc,3078600004,train
nyc,3079080083,train
nyc,3080680025,train
nyc,3016390028,train
nyc,1014250029,train
nyc,3013560005,train
nyc,3009390060,train
nyc,1013630016,train
nyc,1006220041,train
nyc,1005450008,train
nyc,3060990047,train
nyc,3003517501,train
nyc,3020160060,train
nyc,1018280040,train
nyc,3011500032,train
nyc,3003260066,train
nyc,3035950018,train
nyc,1008910062,train
nyc,3016560067,train
nyc,3064157501,train
nyc,3021017503,train
nyc,1010460038,train
nyc,3082440048,train
nyc,1015267502,train
nyc,3051320035,train
nyc,3071420006,train
nyc,3021010031,train
nyc,3048000016,train
nyc,1014247504,train
nyc,1016300012,train
nyc,3047910064,train
nyc,3008470060,train
nyc,3077690039,train
nyc,1018740007,train
nyc,3011520071,train
nyc,3064610293,train
nyc,1015840016,train
nyc,3003217501,train
nyc,3033910026,train
nyc,3077200032,train
nyc,3054710035,train
nyc,1015660001,train
nyc,3067160079,train
nyc,3054710034,train
nyc,3015440016,train
nyc,3055350022,train
nyc,3039940004,train
nyc,3003207501,train
nyc,3069550027,train
nyc,3070770060,train
nyc,3034690042,train
nyc,3084150015,train
nyc,3013750044,train
nyc,3057170026,train
nyc,3015440015,train
nyc,3003317501,train
nyc,1004000045,train
nyc,3003430010,train
nyc,1012080052,train
nyc,3059900063,train
nyc,3062660035,train
nyc,3003020054,train
nyc,3018927503,train
nyc,3034170051,train
nyc,1013880037,train
nyc,3017540066,train
nyc,3041010016,train
nyc,3086890045,train
nyc,1013197501,train
nyc,3023800033,train
nyc,3047970055,train
nyc,3082400027,train
nyc,3065860038,train
nyc,3044530049,train
nyc,3008920012,train
nyc,1005270084,train
nyc,3015130128,train
nyc,3015020017,train
nyc,3074630023,train
nyc,3086657503,train
nyc,1014270007,train
nyc,3012770039,train
nyc,3010700004,train
nyc,1008710044,train
nyc,1019557502,train
nyc,3074310009,train
nyc,3012650050,train
nyc,3003510018,train
nyc,1012390023,train
nyc,1019950005,train
nyc,3061540057,train
nyc,1011850075,train
nyc,3059320117,train
nyc,1008960039,train
nyc,1019697501,train
nyc,3082580059,train
nyc,3067640061,train
nyc,3011160168,train
nyc,3082770014,train
nyc,3065030020,train
nyc,3049750068,train
nyc,1021070014,train
nyc,3009740056,train
nyc,3061870044,train
nyc,3060300070,train
nyc,3004097503,train
nyc,3013297501,train
nyc,1021340071,train
nyc,1021800371,train
nyc,3055840025,train
nyc,1014270016,train
nyc,3002540068,train
nyc,3041040056,train
nyc,1011980016,train
nyc,3026910068,train
nyc,3059830043,train
nyc,3047590004,train
nyc,3003320026,train
nyc,3019810017,train
nyc,3041180019,train
nyc,3009180044,train
nyc,1011240042,train
nyc,3071040144,train
nyc,1011847501,train
nyc,3011520062,train
nyc,3065060005,train
nyc,3010710002,train
nyc,3054210155,train
nyc,3044580051,train
nyc,3073820152,train
nyc,3087820114,train
nyc,3076060062,train
nyc,3073800024,train
nyc,3071050092,train
nyc,1013750067,train
nyc,3054217501,train
nyc,3046830081,train
nyc,1011440024,train
nyc,3087770089,train
nyc,3052860022,train
nyc,3012837501,train
nyc,3018100039,train
nyc,3024320027,train
nyc,3048780026,train
nyc,3016660034,train
nyc,3010280072,train
nyc,3074337504,train
nyc,3078490026,train
nyc,3074630021,train
nyc,3073810043,train
nyc,3039920005,train
nyc,3053740010,train
nyc,3054810050,train
nyc,3050340101,train
nyc,3053760003,train
nyc,1017200008,train
nyc,3023147501,train
nyc,3083747502,train
nyc,3022407508,train
nyc,3011710048,train
nyc,3027010027,train
nyc,1018610028,train
nyc,3060210016,train
nyc,3008240049,train
nyc,1019457502,train
nyc,3089320756,train
nyc,3035370020,train
nyc,1014980069,train
nyc,3076280038,train
nyc,3009870011,train
nyc,3054200031,train
nyc,1010567501,train
nyc,3054951041,train
nyc,3074150010,train
nyc,3070900015,train
nyc,3080480033,train
nyc,3026447503,train
nyc,3011050068,train
nyc,3053280051,train
nyc,3080740036,train
nyc,3035740001,train
nyc,3017530040,train
nyc,1013500033,train
nyc,3068180074,train
nyc,3059550071,train
nyc,3012160014,train
nyc,1011630001,train
nyc,1012110013,train
nyc,3063960062,train
nyc,3009427503,train
nyc,3061687502,train
nyc,1015000015,train
nyc,3073770016,train
nyc,3016300037,train
nyc,3035730001,train
nyc,3018340028,train
nyc,3010617502,train
nyc,3009570008,train
nyc,1012350026,train
nyc,1012170029,train
nyc,3085440052,train
nyc,1019930043,train
nyc,3002260035,train
nyc,3048910029,train
nyc,3016450017,train
nyc,3066510040,train
nyc,3009747502,train
nyc,1015500001,train
nyc,3058790038,train
nyc,3072160071,train
nyc,3042960068,train
nyc,1003760031,train
nyc,3010710004,train
nyc,3016700072,train
nyc,1008940001,train
nyc,3050580007,train
nyc,3046990056,train
nyc,3016037501,train
nyc,3062690045,train
nyc,1008577503,train
nyc,3010770055,train
nyc,3033630017,train
nyc,3067590034,train
nyc,3042670045,train
nyc,3060340033,train
nyc,3070980026,train
nyc,3014867501,train
nyc,1015800023,train
nyc,1020510043,train
nyc,3072180049,train
nyc,3072440105,train
nyc,1018880059,train
nyc,3016090052,train
nyc,1014270034,train
nyc,3062060050,train
nyc,1017957502,train
nyc,3008720051,train
nyc,3033970057,train
nyc,1014950059,train
nyc,1015500045,train
nyc,1001477506,train
nyc,3068290071,train
nyc,3059370027,train
nyc,3073197501,train
nyc,3039500032,train
nyc,1013437504,train
nyc,3086860025,train
nyc,1007670019,train
nyc,3061710073,train
nyc,3010120019,train
nyc,1012500040,train
nyc,3016770066,train
nyc,1011620016,train
nyc,3032527501,train
nyc,3059050013,train
nyc,3014070070,train
nyc,3002627502,train
nyc,1003550040,train
nyc,3011650008,train
nyc,3035370021,train
nyc,3009480074,train
nyc,3061620031,train
nyc,3011127502,train
nyc,1021800614,train
nyc,3016570016,train
nyc,3002750037,train
nyc,1005957502,train
nyc,3078740029,train
nyc,1010550044,train
nyc,3044530051,train
nyc,3049450028,train
nyc,3018127504,train
nyc,3002510055,train
nyc,3059740052,train
nyc,1003457501,train
nyc,3017360034,train
nyc,3020007501,train
nyc,3007890059,train
nyc,3010237502,train
nyc,3051300207,train
nyc,3078830075,train
nyc,3018997503,train
nyc,3082090047,train
nyc,3034360040,train
nyc,3009747501,train
nyc,3087110015,train
nyc,3033980022,train
nyc,3014840047,train
nyc,3071040082,train
nyc,1013670031,train
nyc,3019307502,train
nyc,1006330028,train
nyc,3016870051,train
nyc,3003220056,train
nyc,3016070067,train
nyc,3024007501,train
nyc,3059600024,train
nyc,1010450020,train
nyc,3043200026,train
nyc,1007200022,train
nyc,3082500038,train
nyc,3016630088,train
nyc,3011730063,train
nyc,1017550024,train
nyc,3017600069,train
nyc,3015940065,train
nyc,3068670034,train
nyc,3011080077,train
nyc,3055740011,train
nyc,1007687503,train
nyc,3061000001,train
nyc,3009820025,train
nyc,3042370002,train
nyc,3016070026,train
nyc,1015400035,train
nyc,3021657501,train
nyc,3052040027,train
nyc,1001790056,train
nyc,3016010055,train
nyc,3061220038,train
nyc,3019300001,train
nyc,1014330034,train
nyc,3015730008,train
nyc,3059450018,train
nyc,3014860025,train
nyc,3087207512,train
nyc,3051990058,train
nyc,3017600068,train
nyc,3027527502,train
nyc,3015940003,train
nyc,1021800530,train
nyc,1012127502,train
nyc,1006200019,train
nyc,3040080003,train
nyc,3014520021,train
nyc,3038860066,train
nyc,3009190001,train
nyc,3062220067,train
nyc,3064610338,train
nyc,3050370056,train
nyc,3015010026,train
nyc,3017600053,train
nyc,1018900040,train
nyc,3066027503,train
nyc,3082830022,train
nyc,3017670038,train
nyc,3048480037,train
nyc,3015940039,train
nyc,1015090051,train
nyc,1007690031,train
nyc,3026517501,train
nyc,3002340047,train
nyc,3016010053,train
nyc,3044520406,train
nyc,3016630086,train
nyc,3026897501,train
nyc,3068400020,train
nyc,3061720040,train
nyc,1014360019,train
nyc,3053130125,train
nyc,3050427501,train
nyc,3018500012,train
nyc,1002180002,train
nyc,3016010050,train
nyc,3023440016,train
nyc,3017600016,train
nyc,3060520001,train
nyc,3044520219,train
nyc,3016060074,train
nyc,3014860020,train
nyc,1017290047,train
nyc,3041070109,train
nyc,3009450019,train
nyc,1017220033,train
nyc,3018300078,train
nyc,1018950047,train
nyc,3017600070,train
nyc,1021800182,train
nyc,3015890047,train
nyc,1020360022,train
nyc,3052790065,train
nyc,3067200063,train
nyc,1015950065,train
nyc,3016070068,train
nyc,1007167503,train
nyc,3083030019,train
nyc,3074650052,train
nyc,3089460840,train
nyc,3080520067,train
nyc,1013730040,train
nyc,1006380019,train
nyc,3016240064,train
nyc,3067280041,train
nyc,3026580041,train
nyc,1016450050,train
nyc,3011110060,train
nyc,1000160020,train
nyc,3002717501,train
nyc,3046650005,train
nyc,3042030013,train
nyc,1005250040,train
nyc,3034690022,train
nyc,1014210037,train
nyc,3080500053,train
nyc,3011807502,train
nyc,3009200066,train
nyc,1008827502,train
nyc,1011170016,train
nyc,3062500014,train
nyc,3068520009,train
nyc,3016210057,train
nyc,1013630037,train
nyc,3061630038,train
nyc,3022247504,train
nyc,1008710032,train
nyc,3063140098,train
nyc,3088000086,train
nyc,3022420024,train
nyc,3063050016,train
nyc,3026247502,train
nyc,1008990032,train
nyc,1015290001,train
nyc,3064640130,train
nyc,1018880025,train
nyc,3017000151,train
nyc,3059240048,train
nyc,3080300059,train
nyc,3012190015,train
nyc,3082770053,train
nyc,3078420019,train
nyc,3025137501,train
nyc,3044550066,train
nyc,1015450034,train
nyc,3078840026,train
nyc,3071770055,train
nyc,3041280070,train
nyc,3063370070,train
nyc,3087540086,train
nyc,3043220004,train
nyc,3087207502,train
nyc,3041890008,train
nyc,3042670027,train
nyc,1014600017,train
nyc,3082990014,train
nyc,3012870039,train
nyc,3017540079,train
nyc,3046570007,train
nyc,3058890014,train
nyc,3088000084,train
nyc,3064850003,train
nyc,3049380023,train
nyc,3068060063,train
nyc,3066710072,train
nyc,3019800045,train
nyc,1011220029,train
nyc,3067490037,train
nyc,3068880043,train
nyc,3074730057,train
nyc,3021730055,train
nyc,3078840032,train
nyc,3080060037,train
nyc,1015277501,train
nyc,3048630041,train
nyc,3068900061,train
nyc,3075960019,train
nyc,3082990039,train
nyc,3041750037,train
nyc,3019020022,train
nyc,3048760001,train
nyc,3046210048,train
nyc,3017750059,train
nyc,1005280065,train
nyc,1005280067,train
nyc,1015640110,train
nyc,3018350079,train
nyc,3080540074,train
nyc,3071340051,train
nyc,3073820107,train
nyc,3086920030,train
nyc,3084350010,train
nyc,3015400003,train
nyc,3084470033,train
nyc,3062210061,train
nyc,3083660040,train
nyc,1006360060,train
nyc,3011457502,train
nyc,3080140058,train
nyc,3071970041,train
nyc,3041090061,train
nyc,1003310120,train
nyc,3077050043,train
nyc,3073980091,train
nyc,1009007501,train
nyc,3067750057,train
nyc,1005050026,train
nyc,3066470035,train
nyc,1004310031,train
nyc,1007730012,train
nyc,3068770073,train
nyc,1014710036,train
nyc,3080250018,train
nyc,3002350044,train
nyc,3011010036,train
nyc,1011840083,train
nyc,3066270068,train
nyc,3073270076,train
nyc,3027497504,train
nyc,1018950001,train
nyc,3006450039,train
nyc,3019010001,train
nyc,3053060113,train
nyc,3066250051,train
nyc,1021080035,train
nyc,3074710043,train
nyc,3056870031,train
nyc,3078520076,train
nyc,3002540001,train
nyc,3058870038,train
nyc,3004230053,train
nyc,3068090036,train
nyc,3048670055,train
nyc,1014910023,train
nyc,3055660026,train
nyc,3078010069,train
nyc,3042660044,train
nyc,1013960033,train
nyc,1011827501,train
nyc,3080607501,train
nyc,3065420008,train
nyc,1007320016,train
nyc,3035570018,train
nyc,1020647502,train
nyc,3043110171,train
nyc,3010790014,train
nyc,3055010022,train
nyc,3046280029,train
nyc,1013760051,train
nyc,3003880011,train
nyc,3072230011,train
nyc,3051750055,train
nyc,3015020058,train
nyc,3058480040,train
nyc,3085250066,train
nyc,1013820069,train
nyc,3062420040,train
nyc,3064377502,train
nyc,3033960025,train
nyc,3038130114,train
nyc,1006377508,train
nyc,3060410046,train
nyc,3058890003,train
nyc,1015660028,train
nyc,1020460050,train
nyc,1017360001,train
nyc,3046260064,train
nyc,1018290029,train
nyc,3048790058,train
nyc,3016480110,train
nyc,3059450024,train
nyc,1001460018,train
nyc,1015860021,train
nyc,1014430001,train
nyc,1011240020,train
nyc,3084090040,train
nyc,3019530004,train
nyc,3011220045,train
nyc,3063670079,train
nyc,3085200051,train
nyc,1008170029,train
nyc,3075820021,train
nyc,1020090045,train
nyc,1018200002,train
nyc,3073590047,train
nyc,1020100021,train
nyc,1012400061,train
nyc,3020757501,train
nyc,3053290072,train
nyc,3088200007,train
nyc,3058510057,train
nyc,1014270001,train
nyc,3000317503,train
nyc,3071980048,train
nyc,3080890008,train
nyc,1014980037,train
nyc,1008580032,train
nyc,3019610006,train
nyc,1012460046,train
nyc,3056680028,train
nyc,1003507503,train
nyc,1012440063,train
nyc,3060250011,train
nyc,3011280076,train
nyc,3074340061,train
nyc,1012520065,train
nyc,3011690024,train
nyc,3017637503,train
nyc,3075710015,train
